日期,000300.SH,H11001,H11025,AUCI.SHF
2015/2/25,3478.729,161.3517,1327.05,1245.89
2015/2/26,3566.295,161.3135,1327.22,1246.6488
2015/2/27,3572.843,161.2903,1327.39,1247.6605
2015/3/2,3601.265,161.324,1327.84,1261.0653
2015/3/3,3507.9,161.1624,1328.03,1249.6838
2015/3/4,3530.822,161.0925,1328.21,1247.9134
2015/3/5,3496.344,160.9527,1328.39,1242.6021
2015/3/6,3478.52,160.7998,1328.59,1239.3141
2015/3/9,3537.75,160.7065,1329.05,1213.5161
2015/3/10,3520.611,160.7049,1329.25,1201.3759
2015/3/11,3524.653,160.7784,1329.43,1205.1697
2015/3/12,3592.844,160.9995,1329.62,1205.9285
2015/3/13,3617.657,160.9663,1329.85,1199.8584
2015/3/16,3705.671,160.8507,1330.36,1203.9051
2015/3/17,3757.122,160.6731,1330.52,1195.0529
2015/3/18,3846.055,160.7676,1330.67,1181.901
2015/3/19,3839.739,160.6437,1330.84,1202.6405
2015/3/20,3892.574,160.8039,1331.01,1200.87
2015/3/23,3972.061,160.8672,1331.45,1214.5278
2015/3/24,3973.046,160.8286,1331.61,1219.5862
2015/3/25,3940.412,160.74,1331.8,1219.8391
2015/3/26,3949.999,160.581,1331.96,1233.7498
2015/3/27,3971.697,160.2492,1332.13,1230.4618
2015/3/30,4088.178,160.2002,1332.57,1216.0453
2015/3/31,4051.204,159.8097,1332.74,1203.1463
2015/4/1,4123.895,159.7377,1332.9,1205.6756
2015/4/2,4124.776,160.0886,1333.06,1228.9443
2015/4/3,4170.538,160.1959,1333.21,1222.8742
2015/4/7,4260.044,160.0967,1333.78,1233.7498
2015/4/8,4295.803,159.9062,1333.93,1232.991
2015/4/9,4262.138,159.7084,1334.09,1216.5512
2015/4/10,4344.416,159.812,1334.24,1217.4617
2015/4/13,4421.073,159.9219,1334.7,1232.991
2015/4/14,4438.184,160.1403,1334.87,1222.0648
2015/4/15,4380.513,160.3326,1335.07,1224.0376
2015/4/16,4513.546,160.5636,1335.29,1236.279
2015/4/17,4596.136,160.5966,1335.47,1230.4618
2015/4/20,4521.919,161.1434,1335.9,1240.8316
2015/4/21,4619.164,161.6423,1336.05,1226.1622
2015/4/22,4739.814,161.6982,1336.22,1233.244
2015/4/23,4740.892,161.6815,1336.38,1213.0103
2015/4/24,4702.641,161.5869,1336.53,1221.6096
2015/4/27,4807.592,161.6989,1336.93,1211.4927
2015/4/28,4741.861,161.7943,1337.07,1235.7732
2015/4/29,4774.326,161.831,1337.24,1241.8433
2015/4/30,4749.886,161.9739,1337.37,1236.279
2015/5/4,4787.741,162.1055,1337.87,1217.3099
2015/5/5,4596.837,162.0419,1338.05,1221.6096
2015/5/6,4553.327,161.9934,1338.23,1229.956
2015/5/7,4470.089,161.9376,1338.41,1214.2749
2015/5/8,4558.404,161.9945,1338.6,1219.3333
2015/5/11,4690.532,162.2787,1339.01,1219.8391
2015/5/12,4747.421,162.4039,1339.18,1217.057
2015/5/13,4718.436,162.6175,1339.32,1227.6797
2015/5/14,4700.778,162.9239,1339.49,1250.1897
2015/5/15,4617.47,163.1677,1339.69,1251.7072
2015/5/18,4575.14,163.2786,1340.1,1260.5595
2015/5/19,4731.222,163.0839,1340.34,1253.2247
2015/5/20,4754.919,163.0231,1340.56,1235.5203
2015/5/21,4840.976,163.0529,1340.73,1239.8199
2015/5/22,4951.335,163.099,1340.89,1237.2907
2015/5/25,5099.495,163.1241,1341.22,1235.2673
2015/5/26,5198.918,162.9728,1341.36,1226.668
2015/5/27,5181.434,162.8257,1341.47,1219.5862
2015/5/28,4834.007,162.6968,1341.58,1219.3333
2015/5/29,4840.829,162.6454,1341.71,1218.0687
2015/6/1,5076.179,162.5746,1342.06,1216.8041
2015/6/2,5161.87,162.6514,1342.22,1218.3216
2015/6/3,5143.59,162.7171,1342.36,1219.8391
2015/6/4,5181.416,162.8371,1342.55,1209.9752
2015/6/5,5230.552,162.8664,1342.71,1205.6756
2015/6/8,5353.751,162.9724,1343.04,1202.3876
2015/6/9,5317.461,163.0582,1343.16,1206.9402
2015/6/10,5309.112,163.0726,1343.27,1212.2515
2015/6/11,5306.59,162.9562,1343.39,1214.5278
2015/6/12,5335.115,162.879,1343.51,1211.4927
2015/6/15,5221.167,162.9484,1343.8,1212.7573
2015/6/16,5064.821,162.9393,1343.92,1216.8041
2015/6/17,5138.831,162.9693,1344.04,1207.1931
2015/6/18,4930.549,163.0662,1344.19,1215.5395
2015/6/19,4637.052,163.159,1344.37,1226.9209
2015/6/23,4786.091,163.1317,1344.87,1213.2632
2015/6/24,4880.126,163.2093,1345.06,1206.9402
2015/6/25,4706.516,163.184,1345.18,1205.1697
2015/6/26,4336.195,163.2224,1345.33,1200.6171
2015/6/29,4191.549,163.3564,1345.68,1210.2281
2015/6/30,4472.998,163.3428,1345.82,1204.158
2015/7/1,4253.021,163.3681,1345.96,1202.3876
2015/7/2,4107.996,163.356,1346.09,1193.2824
2015/7/3,3885.917,163.3807,1346.22,1197.3292
2015/7/6,3998.537,163.7146,1346.55,1195.5587
2015/7/7,3928.003,164.0349,1346.7,1198.3408
2015/7/8,3663.038,164.3786,1346.83,1172.037
2015/7/9,3897.626,164.246,1346.96,1190.7532
2015/7/10,4106.556,164.1717,1347.09,1189.7415
2015/7/13,4211.812,164.1901,1347.39,1189.4886
2015/7/14,4112.149,164.121,1347.51,1180.1305
2015/7/15,3966.759,164.1225,1347.63,1181.1422
2015/7/16,3997.356,164.2064,1347.74,1171.0253
2015/7/17,4151.496,164.2701,1347.85,1170.0137
2015/7/20,4160.612,164.412,1348.16,1141.4336
2015/7/21,4166.006,164.5018,1348.28,1128.2817
2015/7/22,4157.16,164.5281,1348.39,1116.1414
2015/7/23,4250.805,164.6671,1348.52,1118.4177
2015/7/24,4176.279,164.9047,1348.64,1109.3126
2015/7/27,3818.731,164.9794,1348.95,1131.5696
2015/7/28,3811.093,165.1334,1349.06,1121.7057
2015/7/29,3930.379,165.227,1349.16,1122.2115
2015/7/30,3815.412,165.3445,1349.28,1108.048
2015/7/31,3816.699,165.3295,1349.38,1103.4954
2015/8/3,3829.235,165.3186,1349.6,1120.9469
2015/8/4,3948.155,165.3766,1349.79,1109.3126
2015/8/5,3866.9,165.5277,1349.9,1108.5538
2015/8/6,3831.852,165.5677,1350.01,1106.2775
2015/8/7,3906.945,165.7117,1350.12,1118.9236
2015/8/10,4084.3646,165.8505,1350.42,1120.694
2015/8/11,4066.6692,165.6984,1350.53,1144.7215
2015/8/12,4016.1262,165.4706,1350.63,1191.0061
2015/8/13,4075.463,165.5499,1350.73,1184.936
2015/8/14,4073.54,165.6699,1350.83,1177.8542
2015/8/17,4077.8721,165.7753,1351.12,1177.8542
2015/8/18,3825.4122,165.7885,1351.23,1175.8308
2015/8/19,3886.1357,165.7842,1351.33,1181.3951
2015/8/20,3761.4541,165.799,1351.42,1198.5938
2015/8/21,3589.5358,165.9297,1351.52,1218.0687
2015/8/24,3275.5342,166.0198,1351.8,1214.022
2015/8/25,3042.9266,166.1786,1351.91,1211.4927
2015/8/26,3025.692,166.295,1352.01,1197.835
2015/8/27,3205.6375,166.3549,1352.12,1187.4652
2015/8/28,3342.2863,166.4696,1352.23,1189.9944
2015/8/31,3366.5359,166.6258,1352.51,1191.512
2015/9/1,3362.0827,166.8564,1352.62,1197.5821
2015/9/2,3365.8318,166.8748,1352.72,1196.8233
2015/9/7,3250.485,167.0312,1353.2,1177.3484
2015/9/8,3334.0233,166.8976,1353.32,1174.8192
2015/9/9,3399.3054,166.9357,1353.43,1178.1071
2015/9/10,3357.561,166.9167,1353.54,1162.426
2015/9/11,3347.1878,166.9642,1353.65,1161.4143
2015/9/14,3281.1317,167.1042,1353.96,1159.6439
2015/9/15,3152.2319,167.1285,1354.08,1159.8968
2015/9/16,3309.2484,167.2344,1354.19,1159.8968
2015/9/17,3236.9986,167.2353,1354.29,1173.3016
2015/9/18,3251.2732,167.2509,1354.4,1180.1305
2015/9/21,3308.2467,167.2924,1354.69,1192.2707
2015/9/22,3339.03,167.2166,1354.8,1185.9477
2015/9/23,3263.0275,167.2146,1354.91,1181.648
2015/9/24,3284.9991,167.2215,1355.02,1191.259
2015/9/25,3231.9514,167.2632,1355.14,1199.8584
2015/9/28,3242.7524,167.3447,1355.44,1187.4652
2015/9/29,3178.8544,167.4405,1355.56,1174.8192
2015/9/30,3202.9475,167.5353,1355.67,1168.4961
2015/10/8,3296.482,167.6893,1356.46,1188.224
2015/10/9,3340.1159,167.8321,1356.58,1188.9828
2015/10/12,3447.6934,168.0685,1356.88,1205.1697
2015/10/13,3445.0431,168.1398,1357.01,1196.0645
2015/10/14,3406.1116,168.4174,1357.12,1215.7924
2015/10/15,3486.815,168.4962,1357.24,1222.3684
2015/10/16,3534.0653,168.4231,1357.35,1218.8275
2015/10/19,3534.1821,168.4406,1357.65,1215.0336
2015/10/20,3577.7027,168.57,1357.77,1213.769
2015/10/21,3473.2544,168.701,1357.88,1215.0336
2015/10/22,3524.5339,168.7504,1357.99,1210.9869
2015/10/23,3571.2411,168.8832,1358.11,1218.5745
2015/10/26,3589.2611,169.0781,1358.39,1207.446
2015/10/27,3592.8794,169.353,1358.52,1208.7106
2015/10/28,3524.9199,169.5472,1358.65,1216.2982
2015/10/29,3533.3065,169.496,1358.77,1202.6405
2015/10/30,3534.0788,169.4636,1358.88,1187.9711
2015/11/2,3475.9623,169.479,1359.18,1181.1422
2015/11/3,3465.4927,169.4687,1359.29,1176.3367
2015/11/4,3628.5377,169.3471,1359.4,1159.6439
2015/11/5,3705.9697,169.1505,1359.51,1150.2858
2015/11/6,3793.3739,169.1902,1359.63,1152.3092
2015/11/9,3840.3547,168.9865,1359.91,1136.3751
2015/11/10,3833.2379,168.6055,1360.02,1139.5114
2015/11/11,3833.6457,168.7288,1360.12,1142.1417
2015/11/12,3795.3241,168.8109,1360.23,1140.3207
2015/11/13,3746.2422,168.9092,1360.34,1137.6397
2015/11/16,3764.1262,168.9084,1360.61,1157.1147
2015/11/17,3758.3869,168.9283,1360.71,1135.6164
2015/11/18,3715.5796,168.9551,1360.81,1128.5346
2015/11/19,3774.9692,168.8582,1360.92,1135.1105
2015/11/20,3774.3833,168.9055,1361.01,1142.6982
2015/11/23,3753.3351,169.0018,1361.3,1127.7758
2015/11/24,3753.8887,169.0126,1361.4,1128.5346
2015/11/25,3781.6069,169.1718,1361.5,1137.8927
2015/11/26,3759.4286,169.2549,1361.6,1130.8109
2015/11/27,3556.9924,169.3171,1361.71,1127.7758
2015/11/30,3566.4122,169.4462,1362,1108.5538
2015/12/1,3591.696,169.5792,1362.11,1133.8459
2015/12/2,3721.9545,169.623,1362.22,1127.5229
2015/12/3,3749.2985,169.7176,1362.33,1112.8535
2015/12/4,3677.5922,169.8869,1362.44,1122.7174
2015/12/7,3687.6073,170.0197,1362.74,1151.0446
2015/12/8,3623.0202,170.1696,1362.85,1139.6631
2015/12/9,3635.9382,170.1524,1362.96,1144.7215
2015/12/10,3623.0842,170.3296,1363.07,1141.6865
2015/12/11,3608.0587,170.4001,1363.18,1142.9511
2015/12/14,3711.322,170.4159,1363.48,1148.0095
2015/12/15,3694.3885,170.4196,1363.6,1137.3868
2015/12/16,3685.4398,170.5219,1363.7,1139.4102
2015/12/17,3755.8881,170.5924,1363.81,1142.4452
2015/12/18,3767.9128,170.7514,1363.96,1134.0988
2015/12/21,3865.9646,171.0524,1364.39,1149.527
2015/12/22,3876.7325,171.3877,1364.56,1157.1147
2015/12/23,3866.3814,171.439,1364.72,1151.8033
2015/12/24,3829.4022,171.6053,1364.89,1153.0679
2015/12/25,3838.201,171.8938,1365.06,1155.0913
2015/12/28,3727.6316,172.107,1365.51,1151.5504
2015/12/29,3761.8745,172.1846,1365.68,1154.8384
2015/12/30,3765.1752,172.2389,1365.72,1154.0796
2015/12/31,3731.0047,172.1494,1365.87,1143.4569
2016/1/4,3469.0662,172.0665,1366.45,1154.3325
2016/1/5,3478.7797,171.8758,1366.63,1164.9552
2016/1/6,3539.8082,171.9151,1366.78,1170.5195
2016/1/7,3294.3839,172.141,1366.9,1196.8233
2016/1/8,3361.5632,172.255,1367.01,1197.835
2016/1/11,3192.4499,172.3733,1367.28,1201.123
2016/1/12,3215.7099,172.5985,1367.39,1186.7065
2016/1/13,3155.8787,172.9029,1367.49,1174.8192
2016/1/14,3221.5714,173.0803,1367.6,1183.9243
2016/1/15,3118.7301,173.0058,1367.7,1176.5896
2016/1/18,3130.7289,172.9617,1367.99,1181.1422
2016/1/19,3223.1251,172.928,1368.1,1179.6247
2016/1/20,3174.3781,172.7979,1368.2,1182.6597
2016/1/21,3081.3454,172.7759,1368.31,1195.0529
2016/1/22,3113.4626,172.9364,1368.42,1189.7415
2016/1/25,3128.886,172.7937,1368.73,1192.7766
2016/1/26,2940.5085,172.6609,1368.84,1208.4577
2016/1/27,2930.3519,172.493,1368.95,1210.734
2016/1/28,2853.7562,172.3604,1369.06,1207.9518
2016/1/29,2946.0902,172.5331,1369.17,1205.4226
2016/2/1,2901.0477,172.5916,1369.47,1213.5161
2016/2/2,2961.3337,172.5946,1369.59,1216.8041
2016/2/3,2948.6386,172.4705,1369.69,1221.3567
2016/2/4,2984.7598,172.531,1369.79,1234.0027
2016/2/5,2963.7894,172.5518,1369.9,1243.8667
2016/2/15,2946.7066,172.9083,1370.85,1295.7155
2016/2/16,3037.0353,172.8674,1370.96,1280.2873
2016/2/17,3063.3199,172.8512,1371.06,1290.1512
2016/2/18,3053.6985,172.8639,1371.16,1289.1396
2016/2/19,3051.585,172.98,1371.25,1305.0736
2016/2/22,3118.8675,173.0358,1371.53,1295.9684
2016/2/23,3089.3632,173.0588,1371.63,1296.4743
2016/2/24,3109.5454,173.0736,1371.74,1307.3499
2016/2/25,2918.7501,173.063,1371.84,1322.7781
2016/2/26,2948.0306,173.0313,1371.95,1324.5485
2016/2/29,2877.4666,173.112,1372.23,1312.1554
2016/3/1,2930.6937,173.214,1372.34,1330.6186
2016/3/2,3051.3327,173.2212,1372.44,1314.4317
2016/3/3,3058.4219,173.29,1372.54,1325.5602
2016/3/4,3093.8895,173.3309,1372.64,1343.5176
2016/3/7,3104.8397,173.3722,1372.92,1343.7705
2016/3/8,3107.6727,173.2705,1373.02,1349.0819
2016/3/9,3071.907,173.392,1373.12,1335.6771
2016/3/10,3013.1457,173.583,1373.22,1324.8015
2016/3/11,3018.2844,173.7005,1373.32,1344.2764
2016/3/14,3065.6904,173.7985,1373.52,1327.8365
2016/3/15,3074.7796,173.8529,1373.7,1304.3148
2016/3/16,3090.0328,174.002,1373.81,1312.4083
2016/3/17,3124.2039,174.0854,1373.9,1331.8833
2016/3/18,3171.963,174.1255,1374,1332.1362
2016/3/21,3249.4372,174.1478,1374.28,1313.6729
2016/3/22,3225.7903,174.1285,1374.39,1322.2722
2016/3/23,3236.0924,174.1897,1374.48,1306.844
2016/3/24,3181.8507,174.2487,1374.58,1290.4042
2016/3/25,3197.8169,174.2659,1374.68,1295.4626
2016/3/28,3169.7283,174.206,1374.97,1290.1512
2016/3/29,3135.4098,174.2176,1375.07,1293.6921
2016/3/30,3216.2753,174.2975,1375.17,1308.1087
2016/3/31,3218.0879,174.3119,1375.28,1295.7155
2016/4/1,3221.8948,174.3101,1375.38,1301.0269
2016/4/5,3264.4858,174.4142,1375.76,1295.2097
2016/4/6,3257.5276,174.3352,1375.85,1298.7506
2016/4/7,3209.2902,174.2899,1375.95,1297.233
2016/4/8,3185.7258,174.2168,1376.05,1305.0736
2016/4/11,3230.0957,174.2679,1376.32,1319.7936
2016/4/12,3218.4497,174.185,1376.41,1328.0388
2016/4/13,3261.3831,174.0573,1376.51,1322.0699
2016/4/14,3275.8321,173.7466,1376.6,1310.5367
2016/4/15,3272.2053,173.6693,1376.7,1308.8674
2016/4/18,3228.4531,173.7774,1376.97,1309.8791
2016/4/19,3238.3029,173.7688,1377.07,1322.7781
2016/4/20,3181.0264,173.595,1377.16,1325.8131
2016/4/21,3160.6033,173.3975,1377.26,1344.5293
2016/4/22,3174.9012,173.2673,1377.37,1326.0661
2016/4/25,3162.0331,173.0861,1377.66,1316.9609
2016/4/26,3179.1605,172.8187,1377.75,1314.9375
2016/4/27,3165.9156,172.8254,1377.85,1331.6303
2016/4/28,3160.5809,172.9665,1377.94,1337.9534
2016/4/29,3156.7451,173.015,1378.05,1359.1987
2016/5/3,3213.5397,173.1947,1378.4,1385.5026
2016/5/4,3209.4614,173.2148,1378.5,1369.0627
2016/5/5,3213.9199,173.1917,1378.59,1367.0393
2016/5/6,3130.3544,173.2119,1378.68,1369.5685
2016/5/9,3065.6154,173.3124,1378.95,1366.0276
2016/5/10,3069.1124,173.515,1379.06,1353.6345
2016/5/11,3082.8086,173.5589,1379.16,1360.2104
2016/5/12,3090.1372,173.6627,1379.25,1356.1637
2016/5/13,3074.9351,173.7667,1379.35,1366.2805
2016/5/16,3095.3085,173.7765,1379.62,1376.1445
2016/5/17,3086.0249,173.7384,1379.71,1366.2805
2016/5/18,3068.0358,173.649,1379.81,1366.7864
2016/5/19,3062.5002,173.5746,1379.89,1345.2881
2016/5/20,3078.2183,173.592,1379.99,1346.0468
2016/5/23,3087.2225,173.6321,1380.26,1342.7589
2016/5/24,3063.5556,173.6575,1380.35,1333.4008
2016/5/25,3059.2259,173.6703,1380.44,1313.6729
2016/5/26,3064.2111,173.6763,1380.53,1318.7313
2016/5/27,3062.4993,173.6965,1380.63,1312.6612
2016/5/30,3066.7095,173.7268,1380.89,1297.233
2016/5/31,3169.5598,173.6976,1380.99,1309.8791
2016/6/1,3160.547,173.7188,1381.08,1311.9025
2016/6/2,3167.0997,173.6821,1381.18,1313.42
2016/6/3,3189.3255,173.6675,1381.27,1308.3616
2016/6/6,3178.7883,173.76,1381.54,1337.4475
2016/6/7,3177.0536,173.8055,1381.63,1339.7238
2016/6/8,3163.9864,173.8281,1381.72,1348.3231
2016/6/13,3066.3413,173.9294,1382.17,1386.7672
2016/6/14,3075.9834,174.0588,1382.26,1382.7204
2016/6/15,3116.3682,174.1187,1382.35,1392.0785
2016/6/16,3094.6748,174.2423,1382.44,1416.106
2016/6/17,3110.3572,174.2968,1382.54,1381.9617
2016/6/20,3112.6744,174.3786,1382.81,1384.7438
2016/6/21,3106.3175,174.3828,1382.91,1381.9617
2016/6/22,3133.9611,174.4541,1383,1363.7513
2016/6/23,3117.3168,174.5004,1383.11,1364.5101
2016/6/24,3077.1554,174.6104,1383.2,1427.7404
2016/6/27,3120.5443,174.9501,1383.49,1439.8806
2016/6/28,3136.4013,175.0164,1383.58,1433.3047
2016/6/29,3151.3898,174.9394,1383.68,1438.1102
2016/6/30,3153.921,174.946,1383.78,1431.5342
2016/7/1,3154.2003,175.0839,1383.88,1452.5267
2016/7/4,3204.6962,175.2364,1384.17,1477.8188
2016/7/5,3207.3827,175.2211,1384.27,1470.9899
2016/7/6,3216.8035,175.2604,1384.37,1500.8346
2016/7/7,3209.9542,175.3817,1384.46,1495.7762
2016/7/8,3192.2804,175.5528,1384.57,1481.1068
2016/7/11,3203.3298,175.6651,1384.85,1492.2353
2016/7/12,3273.1823,175.6835,1384.95,1485.1535
2016/7/13,3282.8681,175.6728,1385.05,1470.9899
2016/7/14,3276.7637,175.6815,1385.15,1461.126
2016/7/15,3276.2775,175.7411,1385.26,1461.6318
2016/7/18,3262.0222,175.8143,1385.54,1457.5851
2016/7/19,3248.2341,175.9014,1385.64,1460.3672
2016/7/20,3237.6051,176.0407,1385.73,1454.5501
2016/7/21,3252.5227,176.2926,1385.83,1439.6277
2016/7/22,3225.1621,176.3758,1385.93,1448.227
2016/7/25,3230.885,176.3973,1386.22,1440.6394
2016/7/26,3269.5882,176.4095,1386.32,1442.6628
2016/7/27,3218.243,176.4471,1386.42,1441.6511
2016/7/28,3221.1365,176.5683,1386.52,1463.1494
2016/7/29,3203.9304,176.6561,1386.62,1454.0442
2016/8/1,3176.8091,176.767,1386.9,1465.1727
2016/8/2,3189.0529,176.826,1387,1472.7604
2016/8/3,3193.5073,176.9138,1387.09,1480.0951
2016/8/4,3201.2888,176.9773,1387.18,1465.6786
2016/8/5,3205.1101,177.0727,1387.28,1483.636
2016/8/8,3234.1833,177.2386,1387.56,1452.0208
2016/8/9,3256.9813,177.3923,1387.65,1450.7562
2016/8/10,3243.3409,177.6003,1387.75,1471.4958
2016/8/11,3233.3604,177.7167,1387.84,1459.3556
2016/8/12,3294.2337,177.8145,1387.93,1458.091
2016/8/15,3393.4239,178.1072,1388.2,1455.3088
2016/8/16,3378.2451,178.1783,1388.29,1461.8848
2016/8/17,3373.0476,178.0476,1388.4,1454.803
2016/8/18,3364.4851,178.0376,1388.49,1463.4023
2016/8/19,3365.0197,177.9866,1388.59,1463.4023
2016/8/22,3336.7949,177.9863,1388.86,1450.2504
2016/8/23,3341.8298,178.0007,1388.96,1453.0325
2016/8/24,3329.8631,177.8611,1389.05,1453.7913
2016/8/25,3308.9721,177.8769,1389.15,1440.3865
2016/8/26,3307.0902,177.8777,1389.25,1440.6394
2016/8/29,3307.7812,177.9522,1389.52,1436.0868
2016/8/30,3311.9872,177.8754,1389.62,1439.8806
2016/8/31,3327.7938,177.8453,1389.71,1433.5576
2016/9/1,3301.5767,177.8523,1389.8,1430.2696
2016/9/2,3314.1142,177.9186,1389.89,1432.293
2016/9/5,3319.6803,177.9175,1390.16,1449.9975
2016/9/6,3342.6259,177.8997,1390.25,1451.515
2016/9/7,3340.8172,177.8803,1390.34,1471.2429
2016/9/8,3339.564,177.9247,1390.43,1469.2195
2016/9/9,3318.044,177.9919,1390.53,1460.1143
2016/9/12,3262.6043,177.9655,1390.81,1454.2971
2016/9/13,3260.333,178.0167,1390.9,1454.0442
2016/9/14,3238.7299,178.0891,1391,1446.7095
2016/9/19,3263.1242,178.2189,1391.45,1439.3748
2016/9/20,3257.4034,178.2875,1391.55,1440.8923
2016/9/21,3266.6363,178.3034,1391.64,1443.4215
2016/9/22,3291.1211,178.3822,1391.74,1455.3088
2016/9/23,3275.6665,178.4914,1391.85,1457.5851
2016/9/26,3220.2838,178.6553,1392.14,1457.3322
2016/9/27,3240.7546,178.695,1392.24,1455.3088
2016/9/28,3230.8904,178.7019,1392.35,1443.9274
2016/9/29,3244.3874,178.7443,1392.46,1440.3865
2016/9/30,3253.2848,178.7931,1392.55,1443.1686
2016/10/10,3293.8689,179.193,1393.49,1388.2341
2016/10/11,3306.5573,179.2775,1393.59,1390.2575
2016/10/12,3300.0099,179.255,1393.68,1388.9929
2016/10/13,3302.6455,179.29,1393.78,1396.5299
2016/10/14,3305.8481,179.4169,1393.88,1394.8606
2016/10/17,3277.8787,179.5359,1394.16,1396.884
2016/10/18,3321.3324,179.5783,1394.26,1404.7246
2016/10/19,3316.2407,179.6627,1394.35,1404.7246
2016/10/20,3318.6044,179.8703,1394.44,1414.8414
2016/10/21,3327.74,179.9529,1394.54,1409.783
2016/10/24,3367.5778,179.9714,1394.83,1414.3356
2016/10/25,3367.4547,179.9093,1394.92,1418.6352
2016/10/26,3354.8003,179.7437,1395.02,1424.4524
2016/10/27,3345.695,179.7025,1395.12,1419.8998
2016/10/28,3340.1262,179.7716,1395.22,1420.6586
2016/10/31,3336.2778,179.7315,1395.5,1426.9816
2016/11/1,3359.0515,179.6587,1395.61,1432.0401
2016/11/2,3333.3524,179.693,1395.7,1445.9507
2016/11/3,3365.085,179.729,1395.8,1449.9975
2016/11/4,3354.1749,179.7371,1395.89,1440.8923
2016/11/7,3356.5916,179.7382,1396.17,1438.8689
2016/11/8,3371.1177,179.6619,1396.26,1437.3514
2016/11/9,3353.0547,179.6327,1396.36,1475.2896
2016/11/10,3390.6119,179.5449,1396.45,1447.4683
2016/11/11,3417.2211,179.4086,1396.55,1425.2112
2016/11/14,3430.2482,179.2859,1396.83,1380.6971
2016/11/15,3429.8697,179.0521,1396.91,1395.8723
2016/11/16,3429.5921,178.9013,1397.01,1401.4366
2016/11/17,3436.535,178.7007,1397.1,1398.6545
2016/11/18,3417.4554,178.5181,1397.2,1383.2263
2016/11/21,3441.1106,178.5545,1397.47,1393.849
2016/11/22,3468.3637,178.5998,1397.57,1397.3899
2016/11/23,3474.7289,178.6571,1397.67,1399.1603
2016/11/24,3488.7402,178.7283,1397.76,1384.4909
2016/11/25,3521.2984,178.6983,1397.86,1372.8565
2016/11/28,3535.0807,178.7419,1398.14,1384.9967
2016/11/29,3564.0404,178.6287,1398.23,1379.6854
2016/11/30,3538.001,178.2907,1398.33,1371.086
2016/12/1,3565.036,178.0235,1398.42,1361.9809
2016/12/2,3528.9547,177.7082,1398.52,1359.9575
2016/12/5,3469.4073,177.6553,1398.81,1359.4517
2016/12/6,3459.1533,177.2563,1398.9,1356.4166
2016/12/7,3475.7473,176.9444,1398.99,1354.1403
2016/12/8,3470.1426,177.0175,1399.09,1364.5101
2016/12/9,3493.7004,177.0334,1399.19,1363.2455
2016/12/12,3409.1794,176.795,1399.48,1355.4049
2016/12/13,3405.0355,176.3165,1399.58,1356.6695
2016/12/14,3378.9453,175.9247,1399.67,1364.0042
2016/12/15,3340.4338,174.6415,1399.76,1350.3465
2016/12/16,3346.0305,174.4493,1399.86,1342.253
2016/12/19,3328.9827,174.0716,1400.17,1348.5761
2016/12/20,3309.0641,173.6239,1400.27,1341.7472
2016/12/21,3338.536,173.8559,1400.38,1339.7238
2016/12/22,3335.672,174.2874,1400.49,1331.8833
2016/12/23,3307.5991,174.6612,1400.62,1333.1479
2016/12/26,3322.4006,174.9096,1400.99,1339.218
2016/12/27,3316.3852,174.9586,1401.12,1346.0468
2016/12/28,3301.8887,174.9664,1401.25,1352.117
2016/12/29,3297.7648,175.2018,1401.39,1359.4517
2016/12/30,3310.0808,175.5946,1401.53,1372.6036
2017/1/3,3342.2272,175.6287,1402.06,1364.5101
2017/1/4,3368.3117,175.5388,1402.18,1367.7981
2017/1/5,3367.7892,175.4094,1402.29,1363.25
2017/1/6,3347.6665,175.5081,1402.41,1359.96
2017/1/9,3363.9014,175.6175,1402.77,1364.51
2017/1/10,3358.2716,175.8094,1402.88,1373.36
2017/1/11,3334.4954,175.7809,1403,1375.13
2017/1/12,3317.6241,175.8369,1403.12,1377.16
2017/1/13,3319.9122,175.8986,1403.23,1372.1
2017/1/16,3319.4455,175.927,1403.59,1380.7
2017/1/17,3326.3563,175.6455,1403.7,1389.04
2017/1/18,3339.3653,175.5548,1403.83,1383.48
2017/1/19,3329.2891,175.4603,1403.95,1369.32
2017/1/20,3354.8891,175.5087,1404.08,1372.86
2017/1/23,3364.0808,175.6108,1404.47,1379.69
2017/1/24,3364.4509,175.6225,1404.6,1377.66
2017/1/25,3375.9042,175.2896,1404.73,1363.75
2017/1/26,3387.9606,175.204,1404.87,1353.63
2017/2/3,3364.4923,175.0574,1405.87,1373.87
2017/2/6,3373.2051,174.6539,1406.25,1387.53
2017/2/7,3365.6849,174.2813,1406.37,1398.65
2017/2/8,3383.2878,174.1131,1406.49,1399.92
2017/2/9,3396.2924,174.164,1406.61,1407.25
2017/2/10,3413.4868,174.1974,1406.74,1392.33
2017/2/13,3436.275,174.2318,1407.11,1398.15
2017/2/14,3435.8042,174.228,1407.23,1396.13
2017/2/15,3421.7131,174.1829,1407.35,1390.81
2017/2/16,3440.9331,174.2698,1407.48,1397.9
2017/2/17,3421.4419,174.466,1407.6,1403.46
2017/2/20,3471.3926,174.6685,1407.98,1400.42
2017/2/21,3482.823,174.6634,1408.12,1403.71
2017/2/22,3489.7567,174.643,1408.25,1402.2
2017/2/23,3473.3236,174.7725,1408.38,1404.98
2017/2/24,3473.8517,174.8278,1408.51,1422.18
2017/2/27,3446.2228,174.9161,1408.91,1427.23
2017/2/28,3452.8103,174.8964,1409.05,1422.43
