日期,000300.SH,H11001,H11025,AUCI.SHF,.GSPC.NYSE,HSI.HK
2009-01-05,1882.959,129.42,1090.7611,962.3653,927.45,15563.31
2009-01-06,1942.795,129.47,1090.834,933.8358,934.7,15509.51
2009-01-07,1931.178,129.47,1090.9042,949.1122,906.65,14987.46
2009-01-08,1887.991,129.71,1090.9451,934.7463,909.73,14415.91
2009-01-09,1918.365,129.89,1090.995,945.6219,890.35,14377.44
2009-01-12,1920.687,129.92,1091.1036,939.9565,870.26,13971.0
2009-01-13,1876.185,129.8,1091.1606,906.4697,871.79,13668.05
2009-01-14,1955.244,129.78,1091.2234,915.069,842.62,13704.61
2009-01-15,1954.874,129.47,1091.298,897.7692,843.74,13242.96
2009-01-16,1990.214,128.9,1091.364,912.5904,850.12,13255.51
2009-01-19,2012.465,128.93,1091.476,931.3572,,13339.99
2009-01-20,2025.19,128.43,1091.5264,918.8629,805.22,12959.77
2009-01-21,2021.71,127.81,1091.5686,943.0421,840.24,12583.63
2009-01-22,2044.551,127.91,1091.6328,943.9527,827.5,12657.99
2009-01-23,2032.682,128.13,1091.6696,948.5052,831.95,12578.6
2009-02-02,2057.063,128.2,1092.0482,1003.895,825.44,12861.49
2009-02-03,2108.91,127.97,1092.1153,998.0778,838.51,12776.89
2009-02-04,2166.414,127.58,1092.16,995.7509,832.23,13063.89
2009-02-05,2150.971,126.89,1092.2247,1005.3619,845.85,13178.9
2009-02-06,2237.28,127.0,1092.264,1013.2531,868.6,13655.04
2009-02-09,2296.672,127.12,1092.3826,1003.2374,869.89,13769.06
2009-02-10,2326.755,127.31,1092.4241,991.4007,827.16,13880.64
2009-02-11,2331.138,127.22,1092.4711,1009.5604,833.74,13539.21
2009-02-12,2318.343,127.52,1092.516,1039.7086,835.19,13228.3
2009-02-13,2399.065,127.51,1092.5513,1042.4402,826.84,13554.67
2009-02-16,2462.245,127.64,1092.6549,1039.6075,,13455.88
2009-02-17,2385.293,127.55,1092.7142,1066.4677,789.17,12945.4
2009-02-18,2275.843,127.62,1092.7479,1080.429,788.42,13016.0
2009-02-19,2298.412,127.74,1092.7876,1082.5535,778.94,13023.36
2009-02-20,2344.32,127.8,1092.8195,1084.5263,770.05,12699.17
2009-02-23,2410.481,127.86,1092.9315,1095.149,743.33,13175.1
2009-02-24,2301.849,127.92,1092.9756,1096.6665,773.14,12798.52
2009-02-25,2304.251,128.0,1093.0427,1060.3976,764.9,13005.08
2009-02-26,2190.185,127.94,1093.1059,1053.3158,752.83,12894.94
2009-02-27,2140.489,127.7,1093.1496,1044.4636,735.09,12811.57
2009-03-02,2164.666,128.09,1093.2588,1058.7789,700.82,12317.46
2009-03-03,2142.154,128.02,1093.2966,1031.7163,696.33,12033.88
2009-03-04,2285.149,127.87,1093.3437,1019.1714,712.87,12331.15
2009-03-05,2304.919,127.65,1093.3888,1024.331,682.55,12211.24
2009-03-06,2286.576,127.59,1093.4323,1050.7866,683.38,11921.52
2009-03-09,2202.527,127.62,1093.5407,1042.339,676.53,11344.58
2009-03-10,2240.782,127.65,1093.5832,1019.6773,719.6,11694.05
2009-03-11,2220.38,127.78,1093.6301,1004.0467,721.36,11930.66
2009-03-12,2215.7,127.84,1093.6785,1020.7395,750.74,12001.53
2009-03-13,2205.422,127.92,1093.7198,1025.5956,756.55,12525.8
2009-03-16,2241.614,128.06,1093.819,1030.047,753.89,12976.71
2009-03-17,2322.403,128.21,1093.8725,1021.8524,778.12,12878.09
2009-03-18,2332.652,128.16,1093.9205,1014.5683,794.35,13117.17
2009-03-19,2382.564,128.28,1093.9719,1038.3934,784.04,13130.92
2009-03-20,2379.838,128.13,1094.0205,1064.3432,768.54,12833.51
2009-03-23,2439.395,128.23,1094.1241,1069.5028,822.92,13447.42
2009-03-24,2451.783,128.15,1094.1641,1046.8916,806.12,13910.34
2009-03-25,2401.327,128.26,1094.2404,1033.942,813.88,13622.11
2009-03-26,2479.789,128.07,1094.3262,1043.806,832.86,14108.98
2009-03-27,2498.931,127.75,1094.4039,1040.1133,815.94,14119.5
2009-03-30,2484.487,127.95,1094.5171,1032.6774,787.53,13456.33
2009-03-31,2507.789,127.94,1094.639,1024.2804,797.87,13576.02
2009-04-01,2548.222,127.9,1094.6999,1022.4594,811.08,13519.54
2009-04-02,2576.4,128.01,1094.7359,1026.1015,834.38,14521.97
2009-04-03,2570.503,127.78,1094.7847,1006.323,842.5,14545.69
2009-04-07,2576.95,127.72,1094.9056,978.2994,815.55,14928.97
2009-04-08,2479.348,127.5,1094.9425,989.0738,825.16,14474.86
2009-04-09,2517.669,127.45,1094.9772,980.1204,856.56,14901.41
2009-04-10,2595.53,127.45,1095.0097,984.2278,,
2009-04-13,2656.518,127.7,1095.0996,990.7026,858.73,
2009-04-14,2676.872,127.38,1095.1394,1001.4669,841.5,15580.16
2009-04-15,2686.99,127.4,1095.1694,994.1828,852.06,15669.62
2009-04-16,2687.106,127.43,1095.2,995.8521,865.3,15582.99
2009-04-17,2650.691,127.46,1095.2262,973.3421,869.6,15601.27
2009-04-20,2707.667,127.53,1095.3136,967.6767,832.39,15750.91
2009-04-21,2675.442,127.74,1095.3517,994.6887,850.08,15285.89
2009-04-22,2576.281,127.76,1095.3902,987.9609,843.55,14878.45
2009-04-23,2593.564,127.69,1095.4241,994.9922,851.92,15214.46
2009-04-24,2572.888,127.82,1095.4515,1017.5021,866.23,15258.85
2009-04-27,2513.292,128.04,1095.5329,1018.9185,857.51,14840.42
2009-04-28,2518.531,127.86,1095.5694,998.6342,855.16,14555.11
2009-04-29,2605.37,128.0,1095.6033,997.5214,873.64,14956.95
2009-04-30,2622.926,127.82,1095.6365,1002.4786,872.81,15520.99
2009-05-04,2714.301,128.02,1095.7546,998.0778,907.24,16381.05
2009-05-05,2727.014,128.05,1095.7963,1007.7394,903.8,16430.08
2009-05-06,2764.979,127.92,1095.8279,1006.576,919.53,16834.57
2009-05-07,2767.076,128.06,1095.8621,1018.4127,907.39,17217.89
2009-05-08,2789.219,128.03,1095.8995,1020.5372,929.23,17389.87
2009-05-11,2725.316,128.18,1095.9974,1020.9419,909.24,17087.95
2009-05-12,2788.562,128.13,1096.0371,1015.3776,908.35,17153.64
2009-05-13,2814.005,128.29,1096.0705,1031.7163,883.92,17059.62
2009-05-14,2792.597,128.26,1096.0983,1025.4439,893.07,16541.69
2009-05-15,2796.116,128.3,1096.1348,1028.0237,882.88,16790.7
2009-05-18,2810.573,128.47,1096.2419,1034.5996,909.71,17022.91
2009-05-19,2840.084,128.59,1096.2814,1024.0275,908.13,17544.03
2009-05-20,2812.865,128.62,1096.3183,1030.5529,903.47,17475.84
2009-05-21,2750.01,128.6,1096.3606,1046.3352,888.33,17199.49
2009-05-22,2740.677,128.63,1096.3931,1054.1251,887.0,17062.52
2009-05-25,2752.716,128.65,1096.5393,1056.1991,,17121.82
2009-05-26,2719.764,128.62,1096.6529,1052.2535,910.33,16991.56
2009-05-27,2759.712,128.76,1096.6916,1052.0512,893.06,17885.27
2009-06-01,2858.342,128.77,1096.8468,1087.6625,942.87,18888.59
2009-06-02,2865.099,128.98,1096.9266,1073.1448,944.74,18389.08
2009-06-03,2939.387,128.95,1096.9687,1093.5303,931.76,18576.47
2009-06-04,2953.751,128.81,1097.0189,1072.1837,942.46,18502.77
2009-06-05,2939.306,128.6,1097.061,1084.1216,940.09,18679.53
2009-06-08,2948.478,128.46,1097.1715,1059.3353,939.14,18253.39
2009-06-09,2960.556,128.55,1097.2297,1057.8178,942.43,18058.49
2009-06-10,2989.595,128.49,1097.2723,1061.4599,939.15,18785.66
2009-06-11,2961.629,128.53,1097.3377,1059.6388,944.89,18791.03
2009-06-12,2906.286,128.26,1097.3757,1056.8061,946.21,18889.68
2009-06-15,2966.192,128.37,1097.469,1036.3195,923.72,18498.96
2009-06-16,2961.22,128.41,1097.5242,1038.6969,911.97,18165.5
2009-06-17,3010.588,128.33,1097.5782,1043.553,910.71,18084.6
2009-06-18,3057.428,128.47,1097.6386,1044.2106,918.37,17776.66
2009-06-19,3080.001,128.35,1097.6836,1037.1794,921.23,17920.93
2009-06-22,3082.563,128.3,1097.7915,1036.9771,893.04,18059.55
2009-06-23,3083.895,128.15,1097.8347,1019.7784,895.1,17538.37
2009-06-24,3120.73,128.2,1097.8826,1031.4128,900.94,17892.15
2009-06-25,3117.921,128.14,1097.9482,1039.4051,920.26,18275.03
2009-06-26,3128.421,128.18,1098.0315,1047.6504,918.9,18600.26
2009-06-29,3179.972,128.15,1098.1616,1041.6308,927.23,18528.51
2009-06-30,3166.474,128.11,1098.2222,1048.9656,919.32,18378.73
2009-07-01,3237.903,128.13,1098.264,1034.195,923.33,
2009-07-02,3282.359,128.15,1098.3063,1042.339,896.42,18178.05
2009-07-03,3327.135,127.79,1098.3546,1037.6853,,18203.4
2009-07-06,3374.753,127.78,1098.4527,1028.9342,898.72,17979.41
2009-07-07,3340.493,128.05,1098.507,1027.6696,881.03,17862.27
2009-07-08,3352.269,128.04,1098.5555,1026.1015,879.56,17721.07
2009-07-09,3396.304,128.2,1098.6062,1017.0469,882.68,17790.59
2009-07-10,3398.31,127.99,1098.6767,1014.4671,879.13,17708.42
2009-07-13,3361.011,127.68,1098.7546,1012.1908,901.05,17254.63
2009-07-14,3454.753,127.72,1098.8102,1023.5723,905.84,17885.73
2009-07-15,3493.305,127.67,1098.8404,1032.3739,932.68,18258.66
2009-07-16,3501.24,127.54,1098.8821,1038.5958,940.74,18361.87
2009-07-17,3519.809,127.4,1098.9596,1038.6969,940.38,18805.66
2009-07-20,3591.123,127.25,1099.0776,1049.8255,951.13,19502.37
2009-07-21,3539.832,127.14,1099.1367,1050.9889,954.58,19501.73
2009-07-22,3606.924,127.27,1099.2214,1051.8489,954.07,19248.17
2009-07-23,3651.969,127.33,1099.2954,1058.0707,976.29,19817.7
2009-07-24,3667.556,127.3,1099.3678,1052.4053,979.26,19982.79
2009-07-27,3743.626,127.33,1099.473,1062.6739,982.18,20251.62
2009-07-28,3755.818,127.35,1099.5203,1060.1447,979.62,20624.54
2009-07-29,3558.508,127.35,1099.5802,1036.4712,975.15,20135.5
2009-07-30,3634.818,127.17,1099.6529,1034.4479,986.75,20234.08
2009-07-31,3734.622,127.04,1099.697,1041.6814,987.48,20573.33
2009-08-03,3787.033,127.02,1099.7936,1059.2847,1002.63,20807.26
2009-08-04,3786.615,126.96,1099.8348,1060.5999,1005.65,20796.43
2009-08-05,3740.936,127.05,1099.87,1069.2498,1002.72,20494.77
2009-08-06,3663.12,127.02,1099.9225,1070.2109,997.08,20899.24
2009-08-07,3555.095,127.09,1099.9541,1065.0513,1010.48,20375.37
2009-08-10,3544.539,127.16,1100.0383,1061.1564,1007.1,20929.52
2009-08-11,3556.375,127.14,1100.0803,1053.9228,994.35,21074.21
2009-08-12,3397.4,127.19,1100.1117,1047.8527,1005.81,20435.24
2009-08-13,3440.82,127.34,1100.1608,1060.1447,1012.73,20861.3
2009-08-14,3344.462,127.41,1100.1898,1061.7634,1004.09,20893.33
2009-08-17,3140.271,127.28,1100.3044,1048.0045,979.73,20137.65
2009-08-18,3171.986,127.28,1100.3309,1044.5647,989.67,20306.27
2009-08-19,3014.568,127.33,1100.363,1039.7086,996.46,19954.23
2009-08-20,3144.39,127.3,1100.407,1049.6737,1007.37,20328.86
2009-08-21,3203.624,127.3,1100.4554,1044.6659,1026.13,20199.02
2009-08-24,3229.6,127.3,1100.5416,1061.1058,1025.5699,20535.94
2009-08-25,3109.83,127.32,1100.5915,1050.3819,1028.0,20435.24
2009-08-26,3172.386,127.39,1100.649,1053.4676,1028.12,20456.32
2009-08-27,3156.301,127.42,1100.6822,1052.1524,1030.98,20242.75
2009-08-28,3046.781,127.48,1100.7278,1056.1991,1028.9301,20098.62
2009-08-31,2830.271,127.44,1100.8271,1058.6777,1020.62,19724.19
2009-09-01,2843.7,127.36,1100.8624,1060.8529,998.04,19872.3
2009-09-02,2890.926,127.46,1100.9095,1062.2692,994.75,19522.0
2009-09-03,3051.964,127.47,1100.9531,1090.4446,1003.24,19761.68
2009-09-04,3077.142,127.52,1101.0064,1099.651,1016.4,20318.62
2009-09-07,3104.208,127.4,1101.0974,1107.2892,,20629.31
2009-09-08,3170.967,127.4,1101.1383,1127.017,1025.39,21069.81
2009-09-09,3194.909,127.54,1101.1928,1116.1414,1033.37,20851.04
2009-09-10,3162.914,127.63,1101.2635,1109.4036,1044.14,21069.56
2009-09-11,3238.133,127.61,1101.334,1113.6729,1042.73,21161.42
2009-09-14,3293.394,127.55,1101.426,1109.2519,1049.34,20932.2
2009-09-15,3302.642,127.56,1101.4746,1108.7157,1052.63,20866.37
2009-09-16,3258.236,127.6,1101.5107,1140.169,1068.76,21402.92
2009-09-17,3320.096,127.63,1101.5513,1142.9511,1065.49,21768.51
2009-09-18,3199.689,127.69,1101.5964,1127.5229,1068.3,21623.45
2009-09-21,3208.604,127.6,1101.7011,1116.3944,1064.66,21472.85
2009-09-22,3131.026,127.7,1101.8106,1127.7252,1071.66,21701.14
2009-09-23,3060.069,127.63,1101.8568,1129.0404,1060.87,21595.52
2009-09-24,3080.926,127.53,1101.9229,1130.2039,1050.78,21050.73
2009-09-25,3058.528,127.48,1101.9682,1105.8222,1044.38,21024.4
2009-09-28,2972.643,127.32,1102.0794,1095.756,1062.98,20588.41
2009-09-29,2972.286,127.3,1102.1223,1102.2308,1060.61,21013.17
2009-09-30,3004.805,127.25,1102.1573,1109.0596,1057.08,20955.25
2009-10-09,3163.708,127.48,1102.4576,1162.6789,1071.49,21499.44
2009-10-12,3151.632,127.46,1102.5642,1167.8891,1076.1899,21299.35
2009-10-13,3198.517,127.24,1102.6135,1171.4806,1073.1899,21467.36
2009-10-14,3227.399,127.24,1102.665,1182.9126,1092.02,21886.48
2009-10-15,3239.643,127.26,1102.7049,1172.7958,1096.5601,21999.08
2009-10-16,3241.709,127.12,1102.7443,1165.3599,1087.6801,21929.9
2009-10-19,3329.158,127.2,1102.841,1172.037,1097.91,22200.46
2009-10-20,3377.574,127.04,1102.8783,1186.6559,1091.0601,22384.96
2009-10-21,3369.285,127.04,1102.9138,1174.6674,1081.4,22318.11
2009-10-22,3347.32,127.1,1102.955,1172.7958,1092.91,22210.52
2009-10-23,3413.252,127.09,1102.994,1179.6247,1079.6,22589.73
2009-10-26,3414.239,127.14,1103.0918,1173.4534,1066.95,
2009-10-27,3314.722,127.07,1103.1373,1160.2509,1063.41,22169.59
2009-10-28,3329.327,127.09,1103.1727,1158.3793,1042.63,21761.58
2009-10-29,3247.051,127.14,1103.2138,1150.7916,1066.11,21264.99
2009-10-30,3280.372,127.0,1103.2524,1166.8774,1036.1899,21752.87
2009-11-02,3392.803,127.2,1103.3588,1167.0292,1042.88,21620.19
2009-11-03,3435.425,127.05,1103.3991,1182.9632,1045.41,21240.06
2009-11-04,3453.888,126.96,1103.4304,1204.2086,1046.5,21614.77
2009-11-05,3464.318,126.9,1103.4884,1204.5121,1066.63,21479.08
2009-11-06,3483.021,126.84,1103.5361,1210.2281,1069.3,21829.72
2009-11-09,3495.788,126.98,1103.6508,1224.9987,1093.08,22207.55
2009-11-10,3503.776,127.09,1103.7025,1218.271,1093.01,22268.16
2009-11-11,3495.674,127.03,1103.7657,1227.275,1098.51,22627.21
2009-11-12,3499.992,127.01,1103.8185,1242.1468,1087.24,22397.57
2009-11-13,3518.722,127.06,1103.8515,1228.742,1093.48,22553.63
2009-11-16,3625.798,127.18,1103.9533,1251.4037,1109.3,22943.98
2009-11-17,3628.354,127.13,1103.9939,1256.9174,1110.3199,22914.15
2009-11-18,3630.229,127.33,1104.0309,1262.0264,1109.8,22840.33
2009-11-19,3642.437,127.37,1104.0643,1265.9214,1094.9,22643.16
2009-11-20,3631.013,127.44,1104.0969,1269.26,1091.38,22455.84
2009-11-23,3665.509,127.34,1104.2006,1292.0229,1106.24,22771.39
2009-11-24,3548.08,127.36,1104.2443,1290.1512,1105.65,22423.14
2009-11-25,3629.629,127.35,1104.3033,1311.8013,1110.63,22611.8
2009-11-26,3485.773,127.54,1104.3724,1324.9026,,22210.41
2009-11-27,3382.51,127.36,1104.4171,1300.1163,1091.49,21134.5
2009-11-30,3511.669,127.41,1104.5486,1306.237,1095.63,21821.5
2009-12-01,3560.831,127.5,1104.6036,1311.8013,1108.86,22113.15
2009-12-02,3597.329,127.66,1104.6753,1353.1286,1109.24,22289.57
2009-12-03,3590.876,127.65,1104.7306,1353.3816,1099.92,22553.87
2009-12-04,3643.491,127.66,1104.7879,1344.5293,1105.98,22498.15
2009-12-07,3668.832,127.6,1104.9076,1288.9372,1103.25,22324.96
2009-12-08,3624.019,127.58,1104.9725,1294.4509,1091.9399,22060.52
2009-12-09,3554.478,127.67,1105.019,1258.789,1095.95,21741.76
2009-12-10,3577.237,127.79,1105.0723,1260.9136,1102.35,21700.04
2009-12-11,3575.02,127.64,1105.1356,1268.1471,1106.41,21902.11
2009-12-14,3612.753,127.68,1105.237,1263.0887,1114.11,22085.75
2009-12-15,3583.341,127.71,1105.2742,1256.0575,1107.9301,21813.92
2009-12-16,3560.723,127.8,1105.3245,1276.6453,1109.1801,21611.74
2009-12-17,3480.153,127.71,1105.3688,1263.2404,1096.08,21347.63
2009-12-18,3391.735,127.62,1105.4171,1241.3374,1102.47,21175.88
2009-12-21,3396.622,127.6,1105.5374,1248.4192,1114.05,20948.1
2009-12-22,3305.543,127.77,1105.577,1226.3139,1118.02,21092.04
2009-12-23,3336.48,127.78,1105.6375,1220.5979,1120.59,21328.74
2009-12-24,3438.817,127.79,1105.6866,1242.3997,1126.48,21517.0
2009-12-25,3424.783,127.87,1105.7297,1246.143,,
2009-12-28,3478.433,127.82,1105.8334,1254.3882,1127.78,21480.22
2009-12-29,3500.737,127.78,1105.8752,1246.3959,1126.2,21499.44
2009-12-30,3558.857,127.8,1105.9278,1231.17,1126.42,21496.62
2009-12-31,3575.684,127.79,1105.9698,1252.0107,1115.1,21872.5
2010-01-04,3535.229,127.84,1106.0864,1244.1702,1132.99,21823.28
2010-01-05,3564.038,127.95,1106.1245,1280.9449,1136.52,22279.58
2010-01-06,3541.727,127.82,1106.1572,1270.1705,1137.14,22416.67
2010-01-07,3471.456,127.61,1106.1945,1276.5441,1141.6899,22269.45
2010-01-08,3480.13,127.66,1106.2375,1262.3805,1144.98,22296.75
2010-01-11,3482.052,127.7,1106.3348,1299.2564,1146.98,22411.52
2010-01-12,3534.916,127.88,1106.3769,1300.7739,1136.22,22326.64
2010-01-13,3421.144,127.72,1106.4147,1268.2483,1145.6801,21748.6
2010-01-14,3469.051,127.76,1106.4498,1279.6297,1148.46,21716.95
2010-01-15,3482.738,127.82,1106.49,1275.7853,1136.03,21654.16
2010-01-18,3500.684,127.66,1106.5934,1273.762,,21460.01
2010-01-19,3507.482,127.73,1106.6273,1276.6958,1150.23,21677.98
2010-01-20,3394.434,127.87,1106.6709,1271.5868,1138.04,21286.17
2010-01-21,3408.574,127.99,1106.7053,1256.0069,1116.48,20862.67
2010-01-22,3366.197,128.0,1106.7653,1230.8159,1091.76,20726.18
2010-01-25,3328.014,128.15,1106.8736,1241.1351,1096.78,20598.55
2010-01-26,3242.797,128.32,1106.9241,1229.7031,1092.17,20109.33
2010-01-27,3198.566,128.22,1106.9875,1233.2946,1097.5,20033.07
2010-01-28,3206.57,128.29,1107.0501,1221.3061,1084.53,20356.37
2010-01-29,3204.155,128.4,1107.0906,1210.7846,1073.87,20121.99
2010-02-01,3152.707,128.54,1107.2094,1211.7962,1089.1899,20243.75
2010-02-02,3146.189,128.69,1107.2609,1237.9989,1103.3199,20272.18
2010-02-03,3230.715,128.76,1107.308,1250.6449,1097.28,20722.08
2010-02-04,3218.802,128.77,1107.3583,1239.8705,1063.11,20341.64
2010-02-05,3153.087,128.86,1107.4032,1192.6248,1066.1899,19665.08
2010-02-08,3150.988,129.04,1107.513,1198.1385,1056.74,19550.89
2010-02-09,3169.19,129.2,1107.5528,1206.2826,1070.52,19790.28
2010-02-10,3214.13,129.18,1107.5973,1213.2632,1068.13,19922.22
2010-02-11,3220.398,129.22,1107.6387,1215.5395,1078.47,20290.69
2010-02-12,3251.278,129.15,1107.6773,1225.1505,1075.51,20268.69
2010-02-22,3233.345,129.3,1108.0444,1256.1586,1108.01,20377.27
2010-02-23,3198.634,129.3,1108.0997,1250.5438,1094.6,20623.0
2010-02-24,3244.483,129.32,1108.1369,1239.6176,1105.24,20467.74
2010-02-25,3292.128,129.37,1108.1892,1225.5552,1102.9399,20399.57
2010-02-26,3281.666,129.59,1108.235,1246.3959,1104.49,20608.7
2010-03-01,3324.423,130.02,1108.3453,1253.4271,1115.71,21056.93
2010-03-02,3311.236,130.1,1108.3955,1251.3531,1118.3101,20906.11
2010-03-03,3335.081,130.35,1108.4396,1274.2172,1118.79,20876.79
2010-03-04,3250.573,130.33,1108.4835,1269.9175,1122.97,20575.78
2010-03-05,3259.764,130.35,1108.5365,1271.081,1138.7,20787.97
2010-03-08,3286.178,130.4,1108.6496,1274.7736,1138.5,21196.87
2010-03-09,3305.863,130.4,1108.7046,1256.3104,1140.45,21207.55
2010-03-10,3279.694,130.41,1108.775,1261.7735,1145.61,21208.29
2010-03-11,3276.705,130.38,1108.85,1244.0184,1150.24,21228.2
2010-03-12,3233.126,130.24,1108.8914,1248.5204,1149.99,21209.74
2010-03-15,3183.183,130.33,1108.9978,1239.2635,1150.51,21079.1
2010-03-16,3203.971,130.45,1109.0472,1246.0924,1159.46,21022.93
2010-03-17,3273.916,130.5,1109.0932,1265.2638,1166.21,21384.49
2010-03-18,3267.555,130.5,1109.1444,1257.1703,1165.83,21330.67
2010-03-19,3293.871,130.66,1109.1953,1258.0808,1159.9,21370.82
2010-03-22,3302.628,130.61,1109.3079,1239.2635,1165.8101,20933.25
2010-03-23,3275.573,130.65,1109.3748,1236.7849,1174.17,20987.78
2010-03-24,3276.669,130.61,1109.4314,1233.7498,1167.72,21008.62
2010-03-25,3229.128,130.64,1109.4876,1223.1271,1165.73,20778.55
2010-03-26,3275.002,130.61,1109.5615,1233.6486,1166.59,21053.11
2010-03-29,3358.54,130.71,1109.7436,1244.4231,1173.22,21237.43
2010-03-30,3366.708,130.47,1109.8448,1246.6994,1173.27,21374.79
2010-03-31,3345.607,130.46,1109.9163,1240.7304,1169.4301,21239.35
2010-04-01,3391.935,130.49,1109.9839,1243.9172,1178.1,21537.0
2010-04-02,3407.346,130.53,1110.0266,1254.6411,,
2010-04-06,3405.145,130.53,1110.2131,1258.0302,1189.4399,
2010-04-07,3386.949,130.41,1110.2688,1268.0459,1182.45,21928.77
2010-04-08,3346.744,130.59,1110.336,1273.7114,1186.4399,21867.04
2010-04-09,3379.17,130.43,1110.3839,1283.3224,1194.37,22208.5
2010-04-12,3351.478,130.48,1110.5088,1293.0649,1196.48,22138.17
2010-04-13,3391.716,130.51,1110.5557,1283.8788,1197.3,22103.53
2010-04-14,3403.707,130.63,1110.6154,1286.1045,1210.65,22121.43
2010-04-15,3394.574,130.67,1110.6693,1284.8298,1211.67,22157.82
2010-04-16,3356.332,130.68,1110.716,1286.0033,1192.13,21865.26
2010-04-19,3176.423,130.81,1110.8308,1263.0887,1197.52,21405.17
2010-04-20,3173.374,130.85,1110.8796,1270.0187,1207.17,21623.38
2010-04-21,3236.679,130.96,1110.9394,1277.5558,1205.9399,21510.93
2010-04-22,3201.541,130.98,1110.984,1277.2523,1208.67,21454.94
2010-04-23,3190.003,131.0,1111.0323,1270.9798,1217.28,21244.49
2010-04-26,3171.997,131.29,1111.1674,1291.9723,1212.05,21587.06
2010-04-27,3108.409,131.18,1111.2365,1286.8127,1183.71,21261.79
2010-04-28,3097.353,131.4,1111.2946,1299.0035,1191.36,20949.4
2010-04-29,3060.064,131.43,1111.3455,1300.4198,1206.78,20778.92
2010-04-30,3067.365,131.43,1111.3946,1308.0581,1186.6899,21108.59
2010-05-04,3019.449,131.51,1111.5618,1308.1592,1173.6,20763.05
2010-05-05,3036.394,131.54,1111.635,1301.6845,1165.87,20327.54
2010-05-06,2896.856,131.5,1111.6829,1306.0853,1128.15,20133.41
2010-05-07,2836.789,131.79,1111.7419,1338.4592,1110.88,19920.29
2010-05-10,2858.233,131.91,1111.8874,1329.1011,1159.73,20426.64
2010-05-11,2800.817,131.86,1111.9399,1343.72,1155.79,20146.51
2010-05-12,2818.16,131.93,1112.0003,1366.6346,1171.67,20212.49
2010-05-13,2886.911,131.98,1112.0551,1371.5413,1157.4399,20422.46
2010-05-14,2868.023,131.95,1112.1138,1372.4518,1135.6801,20145.43
2010-05-17,2714.715,132.2,1112.2326,1375.3351,1136.9399,19715.2
2010-05-18,2771.348,132.37,1112.2719,1353.7356,1120.8,19944.94
2010-05-19,2762.174,132.57,1112.3227,1347.0079,1115.05,19578.98
2010-05-20,2726.022,132.67,1112.3668,1321.6146,1071.59,19545.83
2010-05-21,2768.791,132.6,1112.4212,1313.7741,1087.6899,
2010-05-24,2873.469,132.59,1112.5688,1326.5719,1073.65,19667.76
2010-05-25,2813.943,132.73,1112.6165,1326.1672,1074.03,18985.5
2010-05-26,2813.944,132.68,1112.6615,1344.5293,1067.95,19196.45
2010-05-27,2859.979,132.7,1112.8065,1349.0819,1103.0601,19431.37
2010-05-28,2850.302,132.58,1112.8515,1354.0392,1089.41,19766.71
2010-05-31,2773.264,132.61,1112.9857,1348.2725,,19765.19
2010-06-01,2744.162,132.62,1113.0477,1358.6423,1070.71,19496.95
2010-06-02,2757.527,132.69,1113.0931,1359.2493,1098.38,19471.8
2010-06-03,2736.076,132.68,1113.1532,1361.6268,1102.83,19786.71
2010-06-04,2744.391,132.73,1113.2011,1339.5721,1064.88,19780.07
2010-06-07,2695.715,132.74,1113.3412,1354.4944,1050.47,19378.15
2010-06-08,2699.336,132.71,1113.3891,1380.4441,1062.0,19487.48
2010-06-09,2782.133,132.77,1113.4375,1372.6036,1055.6899,19621.24
2010-06-10,2750.023,132.77,1113.485,1366.9887,1086.84,19632.7
2010-06-11,2758.866,133.03,1113.5294,1357.8836,1091.6,19872.38
2010-06-17,2742.733,133.21,1113.7947,1373.2106,1116.04,20138.4
2010-06-18,2696.166,133.25,1113.84,1385.6543,1117.51,20286.71
2010-06-21,2780.663,133.03,1113.983,1401.0825,1113.2,20912.18
2010-06-22,2783.72,132.89,1114.0457,1372.0471,1095.3101,20819.08
2010-06-23,2758.495,132.77,1114.0924,1376.2962,1092.04,20856.61
2010-06-24,2757.498,132.94,1114.1459,1369.5685,1073.6899,20733.49
2010-06-25,2736.287,132.88,1114.1925,1380.6971,1076.76,20690.79
2010-06-28,2716.777,132.95,1114.3508,1390.6116,1074.5699,20726.68
2010-06-29,2592.019,133.06,1114.4087,1368.8098,1041.24,20248.9
2010-06-30,2563.07,133.18,1114.4662,1376.0939,1030.71,20128.99
2010-07-01,2526.071,133.15,1114.5211,1369.8214,1027.37,
2010-07-02,2534.105,133.3,1114.5719,1330.9727,1022.58,19905.32
2010-07-05,2512.651,133.29,1114.7333,1336.7393,,19842.2
2010-07-06,2562.902,133.4,1114.79,1330.4163,1028.0601,20084.12
2010-07-07,2580.477,133.55,1114.8489,1312.1554,1060.27,19857.07
2010-07-08,2575.921,133.5,1114.9128,1331.1751,1070.25,20050.56
2010-07-09,2647.104,133.47,1114.9672,1322.0699,1077.96,20378.66
2010-07-12,2676.218,133.69,1115.1137,1331.8833,1078.75,20467.43
2010-07-13,2634.593,133.8,1115.1788,1321.2606,1095.34,20431.06
2010-07-14,2653.609,133.88,1115.2488,1338.4592,1095.17,20560.81
2010-07-15,2608.519,133.83,1115.3023,1334.1595,1096.48,20255.62
2010-07-16,2616.128,133.98,1115.3689,1330.4669,1064.88,20250.16
2010-07-19,2682.472,133.91,1115.5208,1316.708,1071.25,20090.95
